Gmt time,Open,High,Low,Close,Volume
02.01.2016 08:00:00.000,1.08564,1.08564,1.08564,1.08564,0
02.01.2016 09:00:00.000,1.08564,1.08564,1.08564,1.08564,0
02.01.2016 10:00:00.000,1.08564,1.08564,1.08564,1.08564,0
02.01.2016 11:00:00.000,1.08564,1.08564,1.08564,1.08564,0
02.01.2016 12:00:00.000,1.08564,1.08564,1.08564,1.08564,0
02.01.2016 13:00:00.000,1.08564,1.08564,1.08564,1.08564,0
02.01.2016 14:00:00.000,1.08564,1.08564,1.08564,1.08564,0
02.01.2016 15:00:00.000,1.08564,1.08564,1.08564,1.08564,0
02.01.2016 16:00:00.000,1.08564,1.08564,1.08564,1.08564,0
02.01.2016 17:00:00.000,1.08564,1.08564,1.08564,1.08564,0
02.01.2016 18:00:00.000,1.08564,1.08564,1.08564,1.08564,0
02.01.2016 19:00:00.000,1.08564,1.08564,1.08564,1.08564,0
02.01.2016 20:00:00.000,1.08564,1.08564,1.08564,1.08564,0
02.01.2016 21:00:00.000,1.08564,1.08564,1.08564,1.08564,0
02.01.2016 22:00:00.000,1.08564,1.08564,1.08564,1.08564,0
02.01.2016 23:00:00.000,1.08564,1.08564,1.08564,1.08564,0
03.01.2016 00:00:00.000,1.08564,1.08564,1.08564,1.08564,0
03.01.2016 01:00:00.000,1.08564,1.08564,1.08564,1.08564,0
03.01.2016 02:00:00.000,1.08564,1.08564,1.08564,1.08564,0
03.01.2016 03:00:00.000,1.08564,1.08564,1.08564,1.08564,0
03.01.2016 04:00:00.000,1.08564,1.08564,1.08564,1.08564,0
03.01.2016 05:00:00.000,1.08564,1.08564,1.08564,1.08564,0
03.01.2016 06:00:00.000,1.08564,1.08564,1.08564,1.08564,0
03.01.2016 07:00:00.000,1.08564,1.08564,1.08564,1.08564,0
03.01.2016 08:00:00.000,1.08564,1.08564,1.08564,1.08564,0
03.01.2016 09:00:00.000,1.08564,1.08564,1.08564,1.08564,0
03.01.2016 10:00:00.000,1.08564,1.08564,1.08564,1.08564,0
03.01.2016 11:00:00.000,1.08564,1.08564,1.08564,1.08564,0
03.01.2016 12:00:00.000,1.08564,1.08564,1.08564,1.08564,0
03.01.2016 13:00:00.000,1.08564,1.08564,1.08564,1.08564,0
03.01.2016 14:00:00.000,1.08564,1.08564,1.08564,1.08564,0
03.01.2016 15:00:00.000,1.08564,1.08564,1.08564,1.08564,0
03.01.2016 16:00:00.000,1.08564,1.08564,1.08564,1.08564,0
03.01.2016 17:00:00.000,1.08564,1.08564,1.08564,1.08564,0
03.01.2016 18:00:00.000,1.08564,1.08564,1.08564,1.08564,0
03.01.2016 19:00:00.000,1.08564,1.08564,1.08564,1.08564,0
03.01.2016 20:00:00.000,1.08564,1.08564,1.08564,1.08564,0
03.01.2016 21:00:00.000,1.08564,1.08564,1.08564,1.08564,0
03.01.2016 22:00:00.000,1.08730,1.08730,1.08659,1.08666,1485.9301
03.01.2016 23:00:00.000,1.08665,1.08665,1.08451,1.08516,4071.6499
04.01.2016 00:00:00.000,1.08515,1.08577,1.08431,1.08453,4182.2402
04.01.2016 01:00:00.000,1.08453,1.08616,1.08272,1.08599,6970.71
04.01.2016 02:00:00.000,1.08597,1.08756,1.08582,1.08714,6419.8901
04.01.2016 03:00:00.000,1.08716,1.08728,1.08670,1.08712,3703.3799
04.01.2016 04:00:00.000,1.08713,1.08833,1.08694,1.08791,4588.3901
04.01.2016 05:00:00.000,1.08793,1.09047,1.08741,1.08974,6686.02
04.01.2016 06:00:00.000,1.08973,1.09025,1.08841,1.08890,5422.6099
04.01.2016 07:00:00.000,1.08890,1.09202,1.08818,1.09125,11563.9404
04.01.2016 08:00:00.000,1.09123,1.09463,1.09106,1.09241,14263.5801
04.01.2016 09:00:00.000,1.09242,1.09303,1.09127,1.09298,9447.8604
04.01.2016 10:00:00.000,1.09292,1.09360,1.09053,1.09057,9207.5195
04.01.2016 11:00:00.000,1.09059,1.09172,1.08976,1.09171,8463.6396
04.01.2016 12:00:00.000,1.09170,1.09250,1.08967,1.09068,8702.3496
04.01.2016 13:00:00.000,1.09064,1.09064,1.08460,1.08547,13381.7803
04.01.2016 14:00:00.000,1.08547,1.08630,1.08333,1.08357,14479.25
04.01.2016 15:00:00.000,1.08347,1.08477,1.08012,1.08015,16646.3906
04.01.2016 16:00:00.000,1.08016,1.08123,1.07812,1.08032,14373.54
04.01.2016 17:00:00.000,1.08031,1.08232,1.08001,1.08179,8798.5801
04.01.2016 18:00:00.000,1.08180,1.08246,1.08127,1.08221,6561.5298
04.01.2016 19:00:00.000,1.08222,1.08280,1.08157,1.08275,5086.3799
04.01.2016 20:00:00.000,1.08272,1.08371,1.08261,1.08288,5940.1899
04.01.2016 21:00:00.000,1.08290,1.08370,1.08288,1.08296,3644.4299
04.01.2016 22:00:00.000,1.08303,1.08326,1.08268,1.08290,1948.09
04.01.2016 23:00:00.000,1.08290,1.08290,1.08235,1.08237,3459.23
05.01.2016 00:00:00.000,1.08239,1.08345,1.08180,1.08313,3652.0901
05.01.2016 01:00:00.000,1.08315,1.08388,1.08221,1.08250,6889.7998
05.01.2016 02:00:00.000,1.08244,1.08285,1.08154,1.08167,4949.73
05.01.2016 03:00:00.000,1.08168,1.08212,1.08150,1.08192,4606.1299
05.01.2016 04:00:00.000,1.08194,1.08259,1.08190,1.08225,3354.8799
05.01.2016 05:00:00.000,1.08225,1.08345,1.08210,1.08313,4693.3398
05.01.2016 06:00:00.000,1.08313,1.08365,1.08248,1.08277,5164.5098
05.01.2016 07:00:00.000,1.08277,1.08288,1.08043,1.08086,8975.5703
05.01.2016 08:00:00.000,1.08087,1.08184,1.07854,1.07897,12462.8799
05.01.2016 09:00:00.000,1.07896,1.07988,1.07726,1.07734,13972.3799
05.01.2016 10:00:00.000,1.07741,1.07848,1.07649,1.07680,14156.2305
05.01.2016 11:00:00.000,1.07680,1.07688,1.07522,1.07560,10496.3604
05.01.2016 12:00:00.000,1.07559,1.07648,1.07500,1.07515,11584.6504
05.01.2016 13:00:00.000,1.07516,1.07565,1.07391,1.07421,15233.7598
05.01.2016 14:00:00.000,1.07421,1.07574,1.07385,1.07392,15624.2002
05.01.2016 15:00:00.000,1.07391,1.07427,1.07107,1.07217,18013.0508
05.01.2016 16:00:00.000,1.07216,1.07443,1.07198,1.07422,14338.0498
05.01.2016 17:00:00.000,1.07422,1.07485,1.07331,1.07454,7628.6001
05.01.2016 18:00:00.000,1.07455,1.07464,1.07331,1.07339,5921.1001
05.01.2016 19:00:00.000,1.07338,1.07467,1.07331,1.07431,5723.3599
05.01.2016 20:00:00.000,1.07436,1.07531,1.07420,1.07501,5892.79
05.01.2016 21:00:00.000,1.07500,1.07555,1.07462,1.07476,3487.8701
05.01.2016 22:00:00.000,1.07474,1.07556,1.07429,1.07528,3174.4099
05.01.2016 23:00:00.000,1.07528,1.07582,1.07491,1.07502,3783.73
06.01.2016 00:00:00.000,1.07503,1.07514,1.07413,1.07441,4326.1499
06.01.2016 01:00:00.000,1.07443,1.07729,1.07392,1.07612,11742.0801
06.01.2016 02:00:00.000,1.07614,1.07705,1.07603,1.07636,8544.4004
06.01.2016 03:00:00.000,1.07636,1.07649,1.07450,1.07453,6970.5498
06.01.2016 04:00:00.000,1.07453,1.07506,1.07453,1.07492,3844.9099
06.01.2016 05:00:00.000,1.07492,1.07502,1.07411,1.07447,3375.6001
06.01.2016 06:00:00.000,1.07447,1.07550,1.07431,1.07453,4366.0498
06.01.2016 07:00:00.000,1.07453,1.07488,1.07191,1.07293,11818.4502
06.01.2016 08:00:00.000,1.07294,1.07426,1.07242,1.07351,11007.0996
06.01.2016 09:00:00.000,1.07352,1.07364,1.07203,1.07346,10247.9404
06.01.2016 10:00:00.000,1.07345,1.07379,1.07253,1.07355,8135.7002
06.01.2016 11:00:00.000,1.07356,1.07520,1.07327,1.07488,11594.6797
06.01.2016 12:00:00.000,1.07486,1.07599,1.07402,1.07429,11163.5996
06.01.2016 13:00:00.000,1.07431,1.07559,1.07148,1.07393,16573.5
06.01.2016 14:00:00.000,1.07394,1.07586,1.07331,1.07540,18038.1191
06.01.2016 15:00:00.000,1.07561,1.07670,1.07404,1.07451,19070.7305
06.01.2016 16:00:00.000,1.07451,1.07629,1.07437,1.07612,13704.2695
06.01.2016 17:00:00.000,1.07613,1.07624,1.07534,1.07547,6771.7798
06.01.2016 18:00:00.000,1.07548,1.07648,1.07526,1.07552,7396.96
06.01.2016 19:00:00.000,1.07550,1.07991,1.07466,1.07887,18763.2695
06.01.2016 20:00:00.000,1.07886,1.07993,1.07801,1.07872,8991.6396
06.01.2016 21:00:00.000,1.07873,1.07903,1.07795,1.07800,3295.24
06.01.2016 22:00:00.000,1.07801,1.07813,1.07739,1.07740,2705.2
06.01.2016 23:00:00.000,1.07742,1.07812,1.07737,1.07766,2552.51
07.01.2016 00:00:00.000,1.07766,1.07829,1.07742,1.07776,4128.8999
07.01.2016 01:00:00.000,1.07776,1.08099,1.07745,1.08025,14095.71
07.01.2016 02:00:00.000,1.08025,1.08174,1.07993,1.08151,7955.6299
07.01.2016 03:00:00.000,1.08151,1.08254,1.08146,1.08185,7021.7402
07.01.2016 04:00:00.000,1.08187,1.08254,1.08153,1.08233,5029.7402
07.01.2016 05:00:00.000,1.08236,1.08294,1.08207,1.08272,4049.9299
07.01.2016 06:00:00.000,1.08271,1.08277,1.08117,1.08166,6785.7798
07.01.2016 07:00:00.000,1.08166,1.08218,1.07820,1.07833,13171.4805
07.01.2016 08:00:00.000,1.07833,1.08082,1.07710,1.08071,13583.1201
07.01.2016 09:00:00.000,1.08074,1.08693,1.08074,1.08458,18997.9707
07.01.2016 10:00:00.000,1.08457,1.08595,1.08348,1.08373,11865.46
07.01.2016 11:00:00.000,1.08375,1.08746,1.08375,1.08665,11712.6797
07.01.2016 12:00:00.000,1.08665,1.08696,1.08446,1.08584,12195.4404
07.01.2016 13:00:00.000,1.08585,1.08725,1.08561,1.08586,11992.9697
07.01.2016 14:00:00.000,1.08586,1.08645,1.08366,1.08441,15774.5703
07.01.2016 15:00:00.000,1.08440,1.08748,1.08279,1.08279,18529.1992
07.01.2016 16:00:00.000,1.08266,1.08619,1.08260,1.08599,14644.8604
07.01.2016 17:00:00.000,1.08597,1.08719,1.08557,1.08622,10602.0801
07.01.2016 18:00:00.000,1.08623,1.09090,1.08623,1.09014,11831.9102
07.01.2016 19:00:00.000,1.09014,1.09350,1.08934,1.09310,10673.0498
07.01.2016 20:00:00.000,1.09312,1.09401,1.09239,1.09345,11739.4297
07.01.2016 21:00:00.000,1.09345,1.09398,1.09276,1.09292,4465.9302
07.01.2016 22:00:00.000,1.09295,1.09333,1.09205,1.09215,2849.3601
07.01.2016 23:00:00.000,1.09218,1.09266,1.09194,1.09255,4394.8701
08.01.2016 00:00:00.000,1.09255,1.09273,1.09116,1.09178,6008.5298
08.01.2016 01:00:00.000,1.09177,1.09224,1.08717,1.08836,18359.2207
08.01.2016 02:00:00.000,1.08843,1.08905,1.08759,1.08870,7145.4302
08.01.2016 03:00:00.000,1.08871,1.08892,1.08804,1.08839,4630.9102
08.01.2016 04:00:00.000,1.08839,1.08844,1.08724,1.08738,4564.4502
08.01.2016 05:00:00.000,1.08740,1.08848,1.08730,1.08780,4600.71
08.01.2016 06:00:00.000,1.08780,1.08813,1.08551,1.08612,5549.9502
08.01.2016 07:00:00.000,1.08612,1.08886,1.08549,1.08864,8558.3496
08.01.2016 08:00:00.000,1.08863,1.08997,1.08690,1.08719,12490.1602
08.01.2016 09:00:00.000,1.08719,1.08829,1.08669,1.08731,8139.0801
08.01.2016 10:00:00.000,1.08732,1.08751,1.08586,1.08690,8611.1104
08.01.2016 11:00:00.000,1.08690,1.08766,1.08612,1.08723,9508.0596
08.01.2016 12:00:00.000,1.08722,1.08774,1.08590,1.08659,8094.5
08.01.2016 13:00:00.000,1.08660,1.08706,1.08033,1.08422,19434.5898
08.01.2016 14:00:00.000,1.08413,1.08902,1.08337,1.08640,23435.0195
08.01.2016 15:00:00.000,1.08638,1.09085,1.08638,1.09085,20830.3203
08.01.2016 16:00:00.000,1.09083,1.09169,1.08847,1.08847,17492.5996
08.01.2016 17:00:00.000,1.08845,1.08922,1.08703,1.08882,10707.0098
08.01.2016 18:00:00.000,1.08883,1.09046,1.08860,1.08968,8031.9302
08.01.2016 19:00:00.000,1.08968,1.09050,1.08896,1.09023,7036.1899
08.01.2016 20:00:00.000,1.09025,1.09215,1.09013,1.09194,8115.8599
08.01.2016 21:00:00.000,1.09194,1.09299,1.09172,1.09235,4395.6201
08.01.2016 22:00:00.000,1.09235,1.09235,1.09235,1.09235,0
08.01.2016 23:00:00.000,1.09235,1.09235,1.09235,1.09235,0
09.01.2016 00:00:00.000,1.09235,1.09235,1.09235,1.09235,0
09.01.2016 01:00:00.000,1.09235,1.09235,1.09235,1.09235,0
09.01.2016 02:00:00.000,1.09235,1.09235,1.09235,1.09235,0
09.01.2016 03:00:00.000,1.09235,1.09235,1.09235,1.09235,0
09.01.2016 04:00:00.000,1.09235,1.09235,1.09235,1.09235,0
09.01.2016 05:00:00.000,1.09235,1.09235,1.09235,1.09235,0
09.01.2016 06:00:00.000,1.09235,1.09235,1.09235,1.09235,0
09.01.2016 07:00:00.000,1.09235,1.09235,1.09235,1.09235,0
09.01.2016 08:00:00.000,1.09235,1.09235,1.09235,1.09235,0
09.01.2016 09:00:00.000,1.09235,1.09235,1.09235,1.09235,0
09.01.2016 10:00:00.000,1.09235,1.09235,1.09235,1.09235,0
09.01.2016 11:00:00.000,1.09235,1.09235,1.09235,1.09235,0
09.01.2016 12:00:00.000,1.09235,1.09235,1.09235,1.09235,0
09.01.2016 13:00:00.000,1.09235,1.09235,1.09235,1.09235,0
09.01.2016 14:00:00.000,1.09235,1.09235,1.09235,1.09235,0
09.01.2016 15:00:00.000,1.09235,1.09235,1.09235,1.09235,0
09.01.2016 16:00:00.000,1.09235,1.09235,1.09235,1.09235,0
09.01.2016 17:00:00.000,1.09235,1.09235,1.09235,1.09235,0
09.01.2016 18:00:00.000,1.09235,1.09235,1.09235,1.09235,0
09.01.2016 19:00:00.000,1.09235,1.09235,1.09235,1.09235,0
09.01.2016 20:00:00.000,1.09235,1.09235,1.09235,1.09235,0
09.01.2016 21:00:00.000,1.09235,1.09235,1.09235,1.09235,0
09.01.2016 22:00:00.000,1.09235,1.09235,1.09235,1.09235,0
09.01.2016 23:00:00.000,1.09235,1.09235,1.09235,1.09235,0
10.01.2016 00:00:00.000,1.09235,1.09235,1.09235,1.09235,0
10.01.2016 01:00:00.000,1.09235,1.09235,1.09235,1.09235,0
10.01.2016 02:00:00.000,1.09235,1.09235,1.09235,1.09235,0
10.01.2016 03:00:00.000,1.09235,1.09235,1.09235,1.09235,0
10.01.2016 04:00:00.000,1.09235,1.09235,1.09235,1.09235,0
10.01.2016 05:00:00.000,1.09235,1.09235,1.09235,1.09235,0
10.01.2016 06:00:00.000,1.09235,1.09235,1.09235,1.09235,0
10.01.2016 07:00:00.000,1.09235,1.09235,1.09235,1.09235,0
10.01.2016 08:00:00.000,1.09235,1.09235,1.09235,1.09235,0
10.01.2016 09:00:00.000,1.09235,1.09235,1.09235,1.09235,0
10.01.2016 10:00:00.000,1.09235,1.09235,1.09235,1.09235,0
10.01.2016 11:00:00.000,1.09235,1.09235,1.09235,1.09235,0
10.01.2016 12:00:00.000,1.09235,1.09235,1.09235,1.09235,0
10.01.2016 13:00:00.000,1.09235,1.09235,1.09235,1.09235,0
10.01.2016 14:00:00.000,1.09235,1.09235,1.09235,1.09235,0
10.01.2016 15:00:00.000,1.09235,1.09235,1.09235,1.09235,0
10.01.2016 16:00:00.000,1.09235,1.09235,1.09235,1.09235,0
10.01.2016 17:00:00.000,1.09235,1.09235,1.09235,1.09235,0
10.01.2016 18:00:00.000,1.09235,1.09235,1.09235,1.09235,0
10.01.2016 19:00:00.000,1.09235,1.09235,1.09235,1.09235,0
10.01.2016 20:00:00.000,1.09235,1.09235,1.09235,1.09235,0
10.01.2016 21:00:00.000,1.09235,1.09235,1.09235,1.09235,0
10.01.2016 22:00:00.000,1.09172,1.09456,1.09172,1.09441,4299.79
10.01.2016 23:00:00.000,1.09441,1.09697,1.09328,1.09371,8490.2197
11.01.2016 00:00:00.000,1.09371,1.09407,1.09238,1.09383,5496.7798
11.01.2016 01:00:00.000,1.09383,1.09454,1.09235,1.09375,8076.98
11.01.2016 02:00:00.000,1.09378,1.09378,1.09174,1.09208,7252.9199
11.01.2016 03:00:00.000,1.09208,1.09236,1.09084,1.09141,4116.4102
11.01.2016 04:00:00.000,1.09141,1.09155,1.09081,1.09138,2181.1101
11.01.2016 05:00:00.000,1.09138,1.09191,1.09089,1.09181,2949.04
11.01.2016 06:00:00.000,1.09181,1.09337,1.09143,1.09318,4460.46
11.01.2016 07:00:00.000,1.09317,1.09321,1.08930,1.09005,6799.23
11.01.2016 08:00:00.000,1.09005,1.09005,1.08722,1.08843,11575
11.01.2016 09:00:00.000,1.08843,1.08936,1.08814,1.08856,7966.48
11.01.2016 10:00:00.000,1.08857,1.09016,1.08848,1.09006,11452.0898
11.01.2016 11:00:00.000,1.09006,1.09069,1.08925,1.08985,9594.3203
11.01.2016 12:00:00.000,1.08986,1.09100,1.08919,1.08991,9516.2598
11.01.2016 13:00:00.000,1.08991,1.09026,1.08800,1.08814,15182.0303
11.01.2016 14:00:00.000,1.08814,1.08993,1.08599,1.08983,18065.2207
11.01.2016 15:00:00.000,1.08982,1.08999,1.08503,1.08513,22185.5801
11.01.2016 16:00:00.000,1.08514,1.08969,1.08479,1.08774,15364.7305
11.01.2016 17:00:00.000,1.08775,1.08963,1.08773,1.08809,9574.8203
11.01.2016 18:00:00.000,1.08806,1.08987,1.08782,1.08902,9883.7402
11.01.2016 19:00:00.000,1.08903,1.08953,1.08627,1.08734,8270.1504
11.01.2016 20:00:00.000,1.08735,1.08799,1.08501,1.08520,5957.1299
11.01.2016 21:00:00.000,1.08520,1.08605,1.08515,1.08590,2736.6699
11.01.2016 22:00:00.000,1.08593,1.08646,1.08552,1.08620,3473.6799
11.01.2016 23:00:00.000,1.08620,1.08620,1.08522,1.08563,3254.3201
12.01.2016 00:00:00.000,1.08562,1.08658,1.08502,1.08521,5919.7402
12.01.2016 01:00:00.000,1.08522,1.08611,1.08410,1.08547,9989.8096
12.01.2016 02:00:00.000,1.08547,1.08795,1.08545,1.08776,7732.5
12.01.2016 03:00:00.000,1.08776,1.08837,1.08712,1.08798,4993.54
12.01.2016 04:00:00.000,1.08798,1.08847,1.08776,1.08823,4467.79
12.01.2016 05:00:00.000,1.08822,1.08842,1.08742,1.08755,6831.98
12.01.2016 06:00:00.000,1.08757,1.08936,1.08743,1.08837,8027.2998
12.01.2016 07:00:00.000,1.08837,1.08995,1.08798,1.08923,8060.8301
12.01.2016 08:00:00.000,1.08924,1.09002,1.08722,1.08844,13690.25
12.01.2016 09:00:00.000,1.08844,1.08884,1.08545,1.08568,13022.5498
12.01.2016 10:00:00.000,1.08568,1.08595,1.08439,1.08481,11862.7305
12.01.2016 11:00:00.000,1.08481,1.08593,1.08430,1.08552,10908.6104
12.01.2016 12:00:00.000,1.08552,1.08605,1.08360,1.08430,13500.6299
12.01.2016 13:00:00.000,1.08430,1.08558,1.08331,1.08517,16762.7695
12.01.2016 14:00:00.000,1.08516,1.08606,1.08425,1.08484,16369.4697
12.01.2016 15:00:00.000,1.08483,1.08578,1.08209,1.08245,20629.6992
12.01.2016 16:00:00.000,1.08235,1.08432,1.08197,1.08352,17959.1992
12.01.2016 17:00:00.000,1.08351,1.08416,1.08208,1.08394,12268.6201
12.01.2016 18:00:00.000,1.08392,1.08562,1.08303,1.08509,9650.0898
12.01.2016 19:00:00.000,1.08508,1.08774,1.08508,1.08544,10845.5996
12.01.2016 20:00:00.000,1.08546,1.08592,1.08454,1.08540,6103.0098
12.01.2016 21:00:00.000,1.08543,1.08595,1.08502,1.08570,3108.51
12.01.2016 22:00:00.000,1.08560,1.08602,1.08462,1.08478,2005.62
12.01.2016 23:00:00.000,1.08477,1.08490,1.08410,1.08430,3948.6201
13.01.2016 00:00:00.000,1.08430,1.08489,1.08308,1.08375,8161.8398
13.01.2016 01:00:00.000,1.08374,1.08382,1.08200,1.08244,9275.8203
13.01.2016 02:00:00.000,1.08244,1.08290,1.08113,1.08289,9951.5303
13.01.2016 03:00:00.000,1.08291,1.08321,1.08244,1.08249,5967.1802
13.01.2016 04:00:00.000,1.08249,1.08311,1.08240,1.08277,4832.71
13.01.2016 05:00:00.000,1.08276,1.08351,1.08271,1.08293,9196.25
13.01.2016 06:00:00.000,1.08294,1.08380,1.08287,1.08330,6318.1401
13.01.2016 07:00:00.000,1.08329,1.08365,1.08134,1.08161,10448.96
13.01.2016 08:00:00.000,1.08161,1.08339,1.08093,1.08236,14966.6602
13.01.2016 09:00:00.000,1.08236,1.08265,1.08054,1.08195,11790.3701
13.01.2016 10:00:00.000,1.08192,1.08208,1.08091,1.08126,9799.2402
13.01.2016 11:00:00.000,1.08127,1.08298,1.08123,1.08229,9456.7803
13.01.2016 12:00:00.000,1.08229,1.08239,1.08049,1.08144,10026.5303
13.01.2016 13:00:00.000,1.08144,1.08316,1.08143,1.08304,14835.9297
13.01.2016 14:00:00.000,1.08309,1.08559,1.08241,1.08477,20593.5195
13.01.2016 15:00:00.000,1.08475,1.08821,1.08432,1.08449,24494.6602
13.01.2016 16:00:00.000,1.08444,1.08627,1.08444,1.08622,20766.7793
13.01.2016 17:00:00.000,1.08622,1.08622,1.08448,1.08502,11671.7803
13.01.2016 18:00:00.000,1.08504,1.08640,1.08445,1.08570,10370.9297
13.01.2016 19:00:00.000,1.08568,1.08835,1.08504,1.08774,11845.4404
13.01.2016 20:00:00.000,1.08775,1.08827,1.08703,1.08827,8607.3398
13.01.2016 21:00:00.000,1.08827,1.08878,1.08720,1.08769,6085.9399
13.01.2016 22:00:00.000,1.08769,1.08829,1.08739,1.08821,5634.9199
13.01.2016 23:00:00.000,1.08821,1.08885,1.08807,1.08853,5816.1602
14.01.2016 00:00:00.000,1.08854,1.08940,1.08802,1.08859,8195.4697
14.01.2016 01:00:00.000,1.08860,1.08956,1.08805,1.08807,9670.8799
14.01.2016 02:00:00.000,1.08808,1.08911,1.08808,1.08846,8816.7002
14.01.2016 03:00:00.000,1.08846,1.08859,1.08757,1.08840,5285.27
14.01.2016 04:00:00.000,1.08840,1.08967,1.08824,1.08915,5499.0601
14.01.2016 05:00:00.000,1.08915,1.08934,1.08760,1.08789,6708.7002
14.01.2016 06:00:00.000,1.08788,1.08804,1.08667,1.08670,7576.6099
14.01.2016 07:00:00.000,1.08673,1.08720,1.08541,1.08597,9666.6602
14.01.2016 08:00:00.000,1.08597,1.09183,1.08565,1.09132,16439.7109
14.01.2016 09:00:00.000,1.09131,1.09367,1.08981,1.09022,18918.9004
14.01.2016 10:00:00.000,1.09021,1.09290,1.08995,1.09225,16450.1895
14.01.2016 11:00:00.000,1.09225,1.09432,1.09200,1.09317,19065.4707
14.01.2016 12:00:00.000,1.09316,1.09357,1.08827,1.08861,18464.4902
14.01.2016 13:00:00.000,1.08860,1.09017,1.08824,1.08950,16386.8809
14.01.2016 14:00:00.000,1.08951,1.09177,1.08798,1.09122,21013.6992
14.01.2016 15:00:00.000,1.09121,1.09162,1.08363,1.08398,26315.0391
14.01.2016 16:00:00.000,1.08396,1.08636,1.08346,1.08618,19179.5391
14.01.2016 17:00:00.000,1.08617,1.08694,1.08536,1.08615,12368.7803
14.01.2016 18:00:00.000,1.08614,1.08626,1.08466,1.08583,10100.9297
14.01.2016 19:00:00.000,1.08583,1.08639,1.08542,1.08621,7464.8999
14.01.2016 20:00:00.000,1.08622,1.08665,1.08543,1.08645,9015.3301
14.01.2016 21:00:00.000,1.08645,1.08703,1.08586,1.08645,4215.3999
14.01.2016 22:00:00.000,1.08648,1.08705,1.08608,1.08608,2587.8301
14.01.2016 23:00:00.000,1.08608,1.08654,1.08543,1.08570,4117.1099
15.01.2016 00:00:00.000,1.08570,1.08639,1.08563,1.08639,6233.6499
15.01.2016 01:00:00.000,1.08640,1.08790,1.08618,1.08722,9040.7695
15.01.2016 02:00:00.000,1.08722,1.08814,1.08683,1.08813,6240.3701
15.01.2016 03:00:00.000,1.08814,1.08839,1.08748,1.08821,5989.5601
15.01.2016 04:00:00.000,1.08821,1.08895,1.08757,1.08828,8324.75
15.01.2016 05:00:00.000,1.08831,1.08886,1.08773,1.08788,8766.1299
15.01.2016 06:00:00.000,1.08785,1.08895,1.08757,1.08871,8038.6899
15.01.2016 07:00:00.000,1.08874,1.08899,1.08606,1.08688,10155.3203
15.01.2016 08:00:00.000,1.08688,1.09047,1.08634,1.09005,17119.5293
15.01.2016 09:00:00.000,1.09005,1.09176,1.08894,1.09049,16518
15.01.2016 10:00:00.000,1.09050,1.09156,1.08969,1.09123,13002.5703
15.01.2016 11:00:00.000,1.09122,1.09157,1.08900,1.09013,12810.2402
15.01.2016 12:00:00.000,1.09014,1.09186,1.09000,1.09084,13643.3496
15.01.2016 13:00:00.000,1.09083,1.09846,1.09083,1.09571,30675.1602
15.01.2016 14:00:00.000,1.09570,1.09697,1.09301,1.09598,29708.7793
15.01.2016 15:00:00.000,1.09585,1.09651,1.09362,1.09505,27514.4609
